day_period;currency_code;currency_name;currency_rate;source
2022-09-22;BRL;BRL;0.1950391696;ECB
2022-09-22;CAD;CAD;0.7443892152;ECB
2022-09-22;CHF;CHF;1.0206526229;ECB
2022-09-22;CNY;CNY;0.1415964701;ECB
2022-09-22;CZK;CZK;0.0400859796;ECB
2022-09-22;DKK;DKK;0.1329119882;ECB
2022-09-22;EUR;EUR;0.9884;ECB
2022-09-22;GBP;GBP;1.1327587788;ECB
2022-09-22;HKD;HKD;0.1273990436;ECB
2022-09-22;HRK;HRK;0.1313750249;ECB
2022-09-22;HUF;HUF;0.0024389883;ECB
2022-09-22;IDR;IDR;0.0000666744;ECB
2022-09-22;ILS;ILS;0.2888707038;ECB
2022-09-22;INR;INR;0.0123709276;ECB
2022-09-22;ISK;ISK;0.0070650465;ECB
2022-09-22;JPY;JPY;0.0071015951;ECB
2022-09-22;KRW;KRW;0.0007137544;ECB
2022-09-22;LAK;LAK;0.000062380514;XE
2022-09-22;MXN;MXN;0.050395403;ECB
2022-09-22;MYR;MYR;0.2189632255;ECB
2022-09-22;NGN;NGN;0.002326509707;XE
2022-09-22;NOK;NOK;0.0965705911;ECB
2022-09-22;NZD;NZD;0.5872148289;ECB
2022-09-22;PHP;PHP;0.0171237505;ECB
2022-09-22;PLN;PLN;0.2076819634;ECB
2022-09-22;RON;RON;0.2000364291;ECB
2022-09-22;RUB;RUB;0.016232556865;ECB
2022-09-22;SEK;SEK;0.0909090909;ECB
2022-09-22;SGD;SGD;0.7061008716;ECB
2022-09-22;THB;THB;0.0268565063;ECB
2022-09-22;TRX;Tron;16.594755616468;YAHOO
2022-09-22;TRY;TRY;0.0544396037;ECB
2022-09-22;UGX;UGX;0.000261554493;XE
2022-09-22;USD;USD;1.0;ECB
2022-09-22;UST;USDT;1.0;CUST
2022-09-22;VND;VND;0.000042267058;XE
2022-09-22;WMX;WebMoney Transfer;18.498991804947;CUST
2022-09-22;XBT;XBT;18498.991804946629;XE
2022-09-22;ZAR;ZAR;0.0569637032;ECB
2022-09-23;AUD;AUD;0.6578095495;ECB
2022-09-23;BGN;BGN;0.4987217507;ECB
2022-09-23;BRL;BRL;0.1933169494;ECB
2022-09-23;CAD;CAD;0.7402291872;ECB
2022-09-23;CHF;CHF;1.01975954;ECB
2022-09-23;CNY;CNY;0.1404625443;ECB
2022-09-23;CZK;CZK;0.0395571417;ECB
2022-09-23;DKK;DKK;0.131163854;ECB
2022-09-23;EUR;EUR;0.9754;ECB
2022-09-23;GBP;GBP;1.1058831533;ECB
2022-09-23;HKD;HKD;0.1273916962;ECB
2022-09-23;HRK;HRK;0.1296591695;ECB
2022-09-23;HUF;HUF;0.0024006891;ECB
2022-09-23;IDR;IDR;0.0000663659;ECB
2022-09-23;ILS;ILS;0.2856055282;ECB
2022-09-23;INR;INR;0.0123358269;ECB
2022-09-23;ISK;ISK;0.0069721229;ECB
2022-09-23;JPY;JPY;0.006995625;ECB
2022-09-23;KRW;KRW;0.000705804;ECB
2022-09-23;LAK;LAK;0.000062005436;XE
2022-09-23;MXN;MXN;0.0498395569;ECB
2022-09-23;MYR;MYR;0.2184106227;ECB
2022-09-23;NGN;NGN;0.002324431266;XE
2022-09-23;NOK;NOK;0.0953144086;ECB
2022-09-23;NZD;NZD;0.579009854;ECB
2022-09-23;PHP;PHP;0.017047381;ECB
2022-09-23;PLN;PLN;0.2051616431;ECB
2022-09-23;RON;RON;0.1973175814;ECB
2022-09-23;RUB;RUB;0.016241887357;ECB
2022-09-23;SEK;SEK;0.0892177667;ECB
2022-09-23;SGD;SGD;0.7018781032;ECB
2022-09-23;THB;THB;0.0266240856;ECB
2022-09-23;TRX;Tron;16.543418201069;YAHOO
2022-09-23;TRY;TRY;0.0543352923;ECB
2022-09-23;UGX;UGX;0.000261430512;XE
2022-09-23;USD;USD;1.0;ECB
2022-09-23;UST;USDT;1.0;CUST
2022-09-23;VND;VND;0.000042135223;XE
2022-09-23;WMX;WebMoney Transfer;19.401088401059;CUST
2022-09-23;XBT;XBT;19401.0884010593;XE
2022-09-23;ZAR;ZAR;0.0561048702;ECB
2022-09-24;AUD;AUD;0.6578095495;ECB
2022-09-24;BGN;BGN;0.4987217507;ECB
2022-09-24;BRL;BRL;0.1933169494;ECB
2022-09-24;CAD;CAD;0.7402291872;ECB
2022-09-24;CHF;CHF;1.01975954;ECB
2022-09-24;CNY;CNY;0.1404625443;ECB
2022-09-24;CZK;CZK;0.0395571417;ECB
2022-09-24;DKK;DKK;0.131163854;ECB
2022-09-24;EUR;EUR;0.9754;ECB
2022-09-24;GBP;GBP;1.1058831533;ECB
2022-09-24;HKD;HKD;0.1273916962;ECB
2022-09-24;HRK;HRK;0.1296591695;ECB
2022-09-24;HUF;HUF;0.0024006891;ECB
2022-09-24;IDR;IDR;0.0000663659;ECB
2022-09-24;ILS;ILS;0.2856055282;ECB
2022-09-24;INR;INR;0.0123358269;ECB
2022-09-24;ISK;ISK;0.0069721229;ECB
2022-09-24;JPY;JPY;0.006995625;ECB
2022-09-24;KRW;KRW;0.000705804;ECB
2022-09-24;LAK;LAK;0.000062057303;XE
2022-09-24;MXN;MXN;0.0498395569;ECB
2022-09-24;MYR;MYR;0.2184106227;ECB
2022-09-24;NGN;NGN;0.002322517999;XE
2022-09-24;NOK;NOK;0.0953144086;ECB
2022-09-24;NZD;NZD;0.579009854;ECB
2022-09-24;PHP;PHP;0.017047381;ECB
2022-09-24;PLN;PLN;0.2051616431;ECB
2022-09-24;RON;RON;0.1973175814;ECB
2022-09-24;RUB;RUB;0.017095533514;ECB
2022-09-24;SEK;SEK;0.0892177667;ECB
2022-09-24;SGD;SGD;0.7018781032;ECB
2022-09-24;THB;THB;0.0266240856;ECB
2022-09-24;TRX;Tron;16.702577402946;YAHOO
2022-09-24;TRY;TRY;0.0543352923;ECB
2022-09-24;UGX;UGX;0.000261429579;XE
2022-09-24;USD;USD;1.0;ECB
2022-09-24;UST;USDT;1.0;CUST
2022-09-24;VND;VND;0.000042211795;XE
2022-09-24;WMX;WebMoney Transfer;19.300063883211;CUST
2022-09-24;XBT;XBT;19300.063883211453;XE
2022-09-24;ZAR;ZAR;0.0561048702;ECB
2022-09-25;AUD;AUD;0.6578095495;ECB
2022-09-25;BGN;BGN;0.4987217507;ECB
2022-09-25;BRL;BRL;0.1933169494;ECB
2022-09-25;CAD;CAD;0.7402291872;ECB
2022-09-25;CHF;CHF;1.01975954;ECB
2022-09-25;CNY;CNY;0.1404625443;ECB
2022-09-25;CZK;CZK;0.0395571417;ECB
2022-09-25;DKK;DKK;0.131163854;ECB
2022-09-25;EUR;EUR;0.9754;ECB
2022-09-25;GBP;GBP;1.1058831533;ECB
2022-09-25;HKD;HKD;0.1273916962;ECB
2022-09-25;HRK;HRK;0.1296591695;ECB
2022-09-25;HUF;HUF;0.0024006891;ECB
2022-09-25;IDR;IDR;0.0000663659;ECB
2022-09-25;ILS;ILS;0.2856055282;ECB
2022-09-25;INR;INR;0.0123358269;ECB
2022-09-25;ISK;ISK;0.0069721229;ECB
2022-09-25;JPY;JPY;0.006995625;ECB
2022-09-25;KRW;KRW;0.000705804;ECB
2022-09-25;LAK;LAK;0.000061822277;XE
2022-09-25;MXN;MXN;0.0498395569;ECB
2022-09-25;MYR;MYR;0.2184106227;ECB
2022-09-25;NGN;NGN;0.002322794129;XE
2022-09-25;NOK;NOK;0.0953144086;ECB
2022-09-25;NZD;NZD;0.579009854;ECB
2022-09-25;PHP;PHP;0.017047381;ECB
2022-09-25;PLN;PLN;0.2051616431;ECB
2022-09-25;RON;RON;0.1973175814;ECB
2022-09-25;RUB;RUB;0.017285382464;ECB
2022-09-25;SEK;SEK;0.0892177667;ECB
2022-09-25;SGD;SGD;0.7018781032;ECB
2022-09-25;THB;THB;0.0266240856;ECB
2022-09-25;TRX;Tron;16.742847123363;YAHOO
2022-09-25;TRY;TRY;0.0543352923;ECB
2022-09-25;UGX;UGX;0.000261466842;XE
2022-09-25;USD;USD;1.0;ECB
2022-09-25;UST;USDT;1.0;CUST
2022-09-25;VND;VND;0.000042184986;XE
2022-09-25;WMX;WebMoney Transfer;18.905664515202;CUST
2022-09-25;XBT;XBT;18905.664515202046;XE
2022-09-25;ZAR;ZAR;0.0561048702;ECB
2022-09-26;AUD;AUD;0.6492125454;ECB
2022-09-26;BGN;BGN;0.4931997137;ECB
2022-09-26;BRL;BRL;0.1872864244;ECB
2022-09-26;CAD;CAD;0.7310344828;ECB
2022-09-26;CHF;CHF;1.0095238095;ECB
2022-09-26;CNY;CNY;0.1396453131;ECB
2022-09-26;CZK;CZK;0.0391477273;ECB
2022-09-26;DKK;DKK;0.1297115579;ECB
2022-09-26;EUR;EUR;0.9646;ECB
2022-09-26;GBP;GBP;1.0789226433;ECB
2022-09-26;HKD;HKD;0.1273903856;ECB
2022-09-26;HRK;HRK;0.1281383671;ECB
2022-09-26;HUF;HUF;0.0023594159;ECB
2022-09-26;IDR;IDR;0.0000659748;ECB
2022-09-26;ILS;ILS;0.2831312924;ECB
2022-09-26;INR;INR;0.012256048;ECB
2022-09-26;ISK;ISK;0.0069445644;ECB
2022-09-26;JPY;JPY;0.0069360754;ECB
2022-09-26;KRW;KRW;0.0006992895;ECB
2022-09-26;LAK;LAK;0.000062040578;XE
2022-09-26;MXN;MXN;0.0491977191;ECB
2022-09-26;MYR;MYR;0.2172473593;ECB
2022-09-26;NGN;NGN;0.002322637418;XE
2022-09-26;NOK;NOK;0.093121591;ECB
2022-09-26;NZD;NZD;0.5712424494;ECB
2022-09-26;PHP;PHP;0.0169501652;ECB
2022-09-26;PLN;PLN;0.2026130062;ECB
2022-09-26;RON;RON;0.1951920353;ECB
2022-09-26;RUB;RUB;0.017329093738;ECB
2022-09-26;SEK;SEK;0.0882727065;ECB
2022-09-26;SGD;SGD;0.6968646149;ECB
2022-09-26;THB;THB;0.0264302937;ECB
2022-09-26;TRX;Tron;16.793174774159;YAHOO
2022-09-26;TRY;TRY;0.0541907068;ECB
2022-09-26;UGX;UGX;0.000261389215;XE
2022-09-26;USD;USD;1.0;ECB
2022-09-26;UST;USDT;1.0;CUST
2022-09-26;VND;VND;0.00004220654;XE
2022-09-26;WMX;WebMoney Transfer;18.795861903043;CUST
2022-09-26;XBT;XBT;18795.861903043427;XE
2022-09-26;ZAR;ZAR;0.0553581984;ECB
2022-09-27;AUD;AUD;0.6490342553;ECB
2022-09-27;BGN;BGN;0.4930974537;ECB
2022-09-27;BRL;BRL;0.1882307017;ECB
2022-09-27;CAD;CAD;0.7308275235;ECB
2022-09-27;CHF;CHF;1.0148374198;ECB
2022-09-27;CNY;CNY;0.1394528313;ECB
2022-09-27;CZK;CZK;0.0391062812;ECB
2022-09-27;DKK;DKK;0.1296829196;ECB
2022-09-27;EUR;EUR;0.9644;ECB
2022-09-27;GBP;GBP;1.0802576309;ECB
2022-09-27;HKD;HKD;0.1273908908;ECB
2022-09-27;HRK;HRK;0.1281083953;ECB
2022-09-27;HUF;HUF;0.0023715726;ECB
2022-09-27;IDR;IDR;0.0000660344;ECB
2022-09-27;ILS;ILS;0.2860532716;ECB
2022-09-27;INR;INR;0.0122737801;ECB
2022-09-27;ISK;ISK;0.0069231874;ECB
2022-09-27;JPY;JPY;0.0069241815;ECB
2022-09-27;KRW;KRW;0.0007039108;ECB
2022-09-27;LAK;LAK;0.000061808914;XE
2022-09-27;MXN;MXN;0.0492462927;ECB
2022-09-27;MYR;MYR;0.2168848109;ECB
2022-09-27;NGN;NGN;0.002320257338;XE
2022-09-27;NOK;NOK;0.0932030578;ECB
2022-09-27;NZD;NZD;0.5699426748;ECB
2022-09-27;PHP;PHP;0.0169392092;ECB
2022-09-27;PLN;PLN;0.2024349286;ECB
2022-09-27;RON;RON;0.1950489443;ECB
2022-09-27;RUB;RUB;0.017081490393;ECB
2022-09-27;SEK;SEK;0.0888577668;ECB
2022-09-27;SGD;SGD;0.6969215205;ECB
2022-09-27;THB;THB;0.0263749487;ECB
2022-09-27;TRX;Tron;16.832183587468;YAHOO
2022-09-27;TRY;TRY;0.0541068223;ECB
2022-09-27;UGX;UGX;0.000261279626;XE
2022-09-27;USD;USD;1.0;ECB
2022-09-27;UST;USDT;1.0;CUST
2022-09-27;VND;VND;0.000042242802;XE
2022-09-27;WMX;WebMoney Transfer;19.18435784199;CUST
2022-09-27;XBT;XBT;19184.357841989957;XE
2022-09-27;ZAR;ZAR;0.0559523326;ECB
2022-09-28;AUD;AUD;0.6409139641;ECB
2022-09-28;BGN;BGN;0.4890581859;ECB
2022-09-28;BRL;BRL;0.1849095268;ECB
2022-09-28;CAD;CAD;0.7269894353;ECB
2022-09-28;CHF;CHF;1.0135636325;ECB
2022-09-28;CNY;CNY;0.1382245408;ECB
2022-09-28;CZK;CZK;0.0388032454;ECB
2022-09-28;DKK;DKK;0.1286171472;ECB
2022-09-28;EUR;EUR;0.9565;ECB
2022-09-28;GBP;GBP;1.0596224576;ECB
2022-09-28;HKD;HKD;0.1273906558;ECB
2022-09-28;HRK;HRK;0.1270033062;ECB
2022-09-28;HUF;HUF;0.0023231808;ECB
2022-09-28;IDR;IDR;0.0000654108;ECB
2022-09-28;ILS;ILS;0.2818956117;ECB
2022-09-28;INR;INR;0.0122212214;ECB
2022-09-28;ISK;ISK;0.0068468146;ECB
2022-09-28;JPY;JPY;0.0069116266;ECB
2022-09-28;KRW;KRW;0.0006936991;ECB
2022-09-28;LAK;LAK;0.000061437796;XE
2022-09-28;MXN;MXN;0.0489774391;ECB
2022-09-28;MYR;MYR;0.2160068652;ECB
2022-09-28;NGN;NGN;0.002318395875;XE
2022-09-28;NOK;NOK;0.0914645808;ECB
2022-09-28;NZD;NZD;0.5627132604;ECB
2022-09-28;PHP;PHP;0.016920818;ECB
2022-09-28;PLN;PLN;0.1990924797;ECB
2022-09-28;RON;RON;0.1932908962;ECB
2022-09-28;RUB;RUB;0.016972735066;ECB
2022-09-28;SEK;SEK;0.0875963881;ECB
2022-09-28;SGD;SGD;0.6908132313;ECB
2022-09-28;THB;THB;0.0260719056;ECB
2022-09-28;TRX;Tron;16.779931202282;YAHOO
2022-09-28;TRY;TRY;0.0539447637;ECB
2022-09-28;UGX;UGX;0.000259231425;XE
2022-09-28;USD;USD;1.0;ECB
2022-09-28;UST;USDT;1.0;CUST
2022-09-28;VND;VND;0.00004222446;XE
2022-09-28;WMX;WebMoney Transfer;19.091329100149;CUST
2022-09-28;XBT;XBT;19091.329100149294;XE
2022-09-28;ZAR;ZAR;0.0553158759;ECB
2022-09-29;AUD;AUD;0.6478440796;ECB
2022-09-29;BGN;BGN;0.496267512;ECB
2022-09-29;BRL;BRL;0.1848022696;ECB
2022-09-29;CAD;CAD;0.7301038062;ECB
2022-09-29;CHF;CHF;1.0176137555;ECB
2022-09-29;CNY;CNY;0.1402135128;ECB
2022-09-29;CZK;CZK;0.0393162393;ECB
2022-09-29;DKK;DKK;0.130518389;ECB
2022-09-29;EUR;EUR;0.9706;ECB
2022-09-29;GBP;GBP;1.0846510588;ECB
2022-09-29;HKD;HKD;0.1273887022;ECB
2022-09-29;HRK;HRK;0.1289319872;ECB
2022-09-29;HUF;HUF;0.0023003816;ECB
2022-09-29;IDR;IDR;0.000065866;ECB
2022-09-29;ILS;ILS;0.2819708326;ECB
2022-09-29;INR;INR;0.012237436;ECB
2022-09-29;ISK;ISK;0.0069279086;ECB
2022-09-29;JPY;JPY;0.0069101524;ECB
2022-09-29;KRW;KRW;0.0006991083;ECB
2022-09-29;LAK;LAK;0.000060395705;XE
2022-09-29;MXN;MXN;0.049576308;ECB
2022-09-29;MYR;MYR;0.2157272404;ECB
2022-09-29;NGN;NGN;0.002318517627;XE
2022-09-29;NOK;NOK;0.092864387;ECB
2022-09-29;NZD;NZD;0.569600939;ECB
2022-09-29;PHP;PHP;0.0170699965;ECB
2022-09-29;PLN;PLN;0.1998352893;ECB
2022-09-29;RON;RON;0.1961561003;ECB
2022-09-29;RUB;RUB;0.017263585611;ECB
2022-09-29;SEK;SEK;0.0885745574;ECB
2022-09-29;SGD;SGD;0.6952224053;ECB
2022-09-29;THB;THB;0.0262707736;ECB
2022-09-29;TRX;Tron;16.384847051606;YAHOO
2022-09-29;TRY;TRY;0.0539222222;ECB
2022-09-29;UGX;UGX;0.000258224064;XE
2022-09-29;USD;USD;1.0;ECB
2022-09-29;UST;USDT;1.0;CUST
2022-09-29;VND;VND;0.000041869478;XE
2022-09-29;WMX;WebMoney Transfer;19.445303278673;CUST
2022-09-29;XBT;XBT;19445.303278672585;XE
2022-09-29;ZAR;ZAR;0.0556326161;ECB
2022-09-30;AUD;AUD;0.6465906076;ECB
2022-09-30;BGN;BGN;0.4984149709;ECB
2022-09-30;BRL;BRL;0.1853795831;ECB
2022-09-30;CAD;CAD;0.7274084024;ECB
2022-09-30;CHF;CHF;1.0195586236;ECB
2022-09-30;CNY;CNY;0.1405258909;ECB
2022-09-30;CZK;CZK;0.0397083384;ECB
2022-09-30;DKK;DKK;0.1310831708;ECB
2022-09-30;EUR;EUR;0.9748;ECB
2022-09-30;GBP;GBP;1.1039637599;ECB
2022-09-30;HKD;HKD;0.1273898668;ECB
2022-09-30;HRK;HRK;0.1295587453;ECB
2022-09-30;HUF;HUF;0.0023089677;ECB
2022-09-30;IDR;IDR;0.0000655845;ECB
2022-09-30;ILS;ILS;0.2804453523;ECB
2022-09-30;INR;INR;0.0122732137;ECB
2022-09-30;ISK;ISK;0.0069183818;ECB
2022-09-30;JPY;JPY;0.0069129849;ECB
2022-09-30;KRW;KRW;0.0006959427;ECB
2022-09-30;LAK;LAK;0.000061377288;XE
2022-09-30;MXN;MXN;0.0496351703;ECB
2022-09-30;MYR;MYR;0.2156589456;ECB
2022-09-30;NGN;NGN;0.00231463335;XE
2022-09-30;NOK;NOK;0.0921030254;ECB
2022-09-30;NZD;NZD;0.5675030564;ECB
2022-09-30;PHP;PHP;0.0170193449;ECB
2022-09-30;PLN;PLN;0.2010601654;ECB
2022-09-30;RON;RON;0.1969690847;ECB
2022-09-30;RUB;RUB;0.017388604853;ECB
2022-09-30;SEK;SEK;0.0894369363;ECB
2022-09-30;SGD;SGD;0.6962359831;ECB
2022-09-30;THB;THB;0.0264725851;ECB
2022-09-30;TRX;Tron;16.38968097622;YAHOO
2022-09-30;TRY;TRY;0.0539037055;ECB
2022-09-30;UGX;UGX;0.000259465781;XE
2022-09-30;USD;USD;1.0;ECB
2022-09-30;UST;USDT;1.0;CUST
2022-09-30;VND;VND;0.000042139141;XE
2022-09-30;WMX;WebMoney Transfer;19.530563378631;CUST
2022-09-30;XBT;XBT;19530.563378631221;XE
2022-09-30;ZAR;ZAR;0.0555907227;ECB
2022-10-01;AUD;AUD;0.6465906076;ECB
2022-10-01;BGN;BGN;0.4984149709;ECB
2022-10-01;BRL;BRL;0.1853795831;ECB
2022-10-01;CAD;CAD;0.7274084024;ECB
2022-10-01;CHF;CHF;1.0195586236;ECB
2022-10-01;CNY;CNY;0.1405258909;ECB
2022-10-01;CZK;CZK;0.0397083384;ECB
2022-10-01;DKK;DKK;0.1310831708;ECB
2022-10-01;EUR;EUR;0.9748;ECB
2022-10-01;GBP;GBP;1.1039637599;ECB
2022-10-01;HKD;HKD;0.1273898668;ECB
2022-10-01;HRK;HRK;0.1295587453;ECB
2022-10-01;HUF;HUF;0.0023089677;ECB
2022-10-01;IDR;IDR;0.0000655845;ECB
2022-10-01;ILS;ILS;0.2804453523;ECB
2022-10-01;INR;INR;0.0122732137;ECB
2022-10-01;ISK;ISK;0.0069183818;ECB
2022-10-01;JPY;JPY;0.0069129849;ECB
2022-10-01;KRW;KRW;0.0006959427;ECB
2022-10-01;LAK;LAK;0.000061207814;XE
2022-10-01;MXN;MXN;0.0496351703;ECB
2022-10-01;MYR;MYR;0.2156589456;ECB
2022-10-01;NGN;NGN;0.002312913309;XE
2022-10-01;NOK;NOK;0.0921030254;ECB
2022-10-01;NZD;NZD;0.5675030564;ECB
2022-10-01;PHP;PHP;0.0170193449;ECB
2022-10-01;PLN;PLN;0.2010601654;ECB
2022-10-01;RON;RON;0.1969690847;ECB
2022-10-01;RUB;RUB;0.016629722026;ECB
2022-10-01;SEK;SEK;0.0894369363;ECB
2022-10-01;SGD;SGD;0.6962359831;ECB
2022-10-01;THB;THB;0.0264725851;ECB
2022-10-01;TRX;Tron;16.53575879667;YAHOO
2022-10-01;TRY;TRY;0.0539037055;ECB
2022-10-01;UGX;UGX;0.000259333449;XE
2022-10-01;USD;USD;1.0;ECB
2022-10-01;UST;USDT;1.0;CUST
2022-10-01;VND;VND;0.000041809468;XE
2022-10-01;WMX;WebMoney Transfer;19.405041429763;CUST
2022-10-01;XBT;XBT;19405.041429763452;XE
2022-10-01;ZAR;ZAR;0.0555907227;ECB
2022-10-02;AUD;AUD;0.6465906076;ECB
2022-10-02;BGN;BGN;0.4984149709;ECB
2022-10-02;BRL;BRL;0.1853795831;ECB
2022-10-02;CAD;CAD;0.7274084024;ECB
2022-10-02;CHF;CHF;1.0195586236;ECB
2022-10-02;CNY;CNY;0.1405258909;ECB
2022-10-02;CZK;CZK;0.0397083384;ECB
2022-10-02;DKK;DKK;0.1310831708;ECB
2022-10-02;EUR;EUR;0.9748;ECB
2022-10-02;GBP;GBP;1.1039637599;ECB
2022-10-02;HKD;HKD;0.1273898668;ECB
2022-10-02;HRK;HRK;0.1295587453;ECB
2022-10-02;HUF;HUF;0.0023089677;ECB
2022-10-02;IDR;IDR;0.0000655845;ECB
2022-10-02;ILS;ILS;0.2804453523;ECB
2022-10-02;INR;INR;0.0122732137;ECB
2022-10-02;ISK;ISK;0.0069183818;ECB
2022-10-02;JPY;JPY;0.0069129849;ECB
2022-10-02;KRW;KRW;0.0006959427;ECB
2022-10-02;LAK;LAK;0.000060767328;XE
2022-10-02;MXN;MXN;0.0496351703;ECB
2022-10-02;MYR;MYR;0.2156589456;ECB
2022-10-02;NGN;NGN;0.002312915098;XE
2022-10-02;NOK;NOK;0.0921030254;ECB
2022-10-02;NZD;NZD;0.5675030564;ECB
2022-10-02;PHP;PHP;0.0170193449;ECB
2022-10-02;PLN;PLN;0.2010601654;ECB
2022-10-02;RON;RON;0.1969690847;ECB
2022-10-02;RUB;RUB;0.016919485496;ECB
2022-10-02;SEK;SEK;0.0894369363;ECB
2022-10-02;SGD;SGD;0.6962359831;ECB
2022-10-02;THB;THB;0.0264725851;ECB
2022-10-02;TRX;Tron;16.426025529542;YAHOO
2022-10-02;TRY;TRY;0.0539037055;ECB
2022-10-02;UGX;UGX;0.000259318384;XE
2022-10-02;USD;USD;1.0;ECB
2022-10-02;UST;USDT;1.0;CUST
2022-10-02;VND;VND;0.000041911055;XE
2022-10-02;WMX;WebMoney Transfer;19.320348770936;CUST
2022-10-02;XBT;XBT;19320.348770936012;XE
2022-10-02;ZAR;ZAR;0.0555907227;ECB
2022-10-03;AUD;AUD;0.6454257007;ECB
2022-10-03;BGN;BGN;0.4992330504;ECB
2022-10-03;BRL;BRL;0.1885670143;ECB
2022-10-03;CAD;CAD;0.7280047718;ECB
2022-10-03;CHF;CHF;1.0109753572;ECB
2022-10-03;CNY;CNY;0.1405276263;ECB
2022-10-03;CZK;CZK;0.0398091899;ECB
2022-10-03;DKK;DKK;0.1312965603;ECB
2022-10-03;EUR;EUR;0.9764;ECB
2022-10-03;GBP;GBP;1.1213965775;ECB
2022-10-03;HKD;HKD;0.1273891998;ECB
2022-10-03;HRK;HRK;0.1297110594;ECB
2022-10-03;HUF;HUF;0.0022981688;ECB
2022-10-03;IDR;IDR;0.0000652247;ECB
2022-10-03;ILS;ILS;0.279130932;ECB
2022-10-03;INR;INR;0.0122205812;ECB
2022-10-03;ISK;ISK;0.006890614;ECB
2022-10-03;JPY;JPY;0.006900841;ECB
2022-10-03;KRW;KRW;0.0006933428;ECB
2022-10-03;LAK;LAK;0.000061317149;XE
2022-10-03;MXN;MXN;0.049806162;ECB
2022-10-03;MYR;MYR;0.2151466408;ECB
2022-10-03;NGN;NGN;0.002313010938;XE
2022-10-03;NOK;NOK;0.0924139889;ECB
2022-10-03;NZD;NZD;0.5656027342;ECB
2022-10-03;PHP;PHP;0.0169516832;ECB
2022-10-03;PLN;PLN;0.2020695364;ECB
2022-10-03;RON;RON;0.1973362437;ECB
2022-10-03;RUB;RUB;0.016611290126;ECB
2022-10-03;SEK;SEK;0.0897896876;ECB
2022-10-03;SGD;SGD;0.6966821263;ECB
2022-10-03;THB;THB;0.0262607246;ECB
2022-10-03;TRX;Tron;16.288237006931;YAHOO
2022-10-03;TRY;TRY;0.0538733171;ECB
2022-10-03;UGX;UGX;0.000259231806;XE
2022-10-03;USD;USD;1.0;ECB
2022-10-03;UST;USDT;1.0;CUST
2022-10-03;VND;VND;0.000041943306;XE
2022-10-03;WMX;WebMoney Transfer;19.090527280363;CUST
2022-10-03;XBT;XBT;19090.527280363483;XE
2022-10-03;ZAR;ZAR;0.0555179649;ECB
2022-10-04;AUD;AUD;0.6457109283;ECB
2022-10-04;BGN;BGN;0.5057265569;ECB
2022-10-04;BRL;BRL;0.195516812;ECB
2022-10-04;CAD;CAD;0.732503888;ECB
2022-10-04;CHF;CHF;1.0126958124;ECB
2022-10-04;CNY;CNY;0.1405290975;ECB
2022-10-04;CZK;CZK;0.0402990548;ECB
2022-10-04;DKK;DKK;0.1329900234;ECB
2022-10-04;EUR;EUR;0.9891;ECB
2022-10-04;GBP;GBP;1.1333402083;ECB
2022-10-04;HKD;HKD;0.1273891093;ECB
2022-10-04;HRK;HRK;0.1314768045;ECB
2022-10-04;HUF;HUF;0.0023680808;ECB
2022-10-04;IDR;IDR;0.0000655894;ECB
2022-10-04;ILS;ILS;0.2835316038;ECB
2022-10-04;INR;INR;0.0122565815;ECB
2022-10-04;ISK;ISK;0.0069704017;ECB
2022-10-04;JPY;JPY;0.0069023029;ECB
2022-10-04;KRW;KRW;0.0007003965;ECB
2022-10-04;LAK;LAK;0.000060475587;XE
2022-10-04;MXN;MXN;0.0500126409;ECB
2022-10-04;MYR;MYR;0.2153072553;ECB
2022-10-04;NGN;NGN;0.002312933372;XE
2022-10-04;NOK;NOK;0.0942763189;ECB
2022-10-04;NZD;NZD;0.5694956241;ECB
2022-10-04;PHP;PHP;0.0170229244;ECB
2022-10-04;PLN;PLN;0.2052372751;ECB
2022-10-04;RON;RON;0.200149743;ECB
2022-10-04;RUB;RUB;0.017233005388;ECB
2022-10-04;SEK;SEK;0.0914427824;ECB
2022-10-04;SGD;SGD;0.6991094148;ECB
2022-10-04;THB;THB;0.0266173305;ECB
2022-10-04;TRX;Tron;16.046212733237;YAHOO
2022-10-04;TRY;TRY;0.0539389445;ECB
2022-10-04;UGX;UGX;0.000260510484;XE
2022-10-04;USD;USD;1.0;ECB
2022-10-04;UST;USDT;1.0;CUST
2022-10-04;VND;VND;0.000042249398;XE
2022-10-04;WMX;WebMoney Transfer;19.582194302365;CUST
2022-10-04;XBT;XBT;19582.194302364747;XE
2022-10-04;ZAR;ZAR;0.0563792131;ECB
2022-10-05;AUD;AUD;0.6446684005;ECB
2022-10-05;BGN;BGN;0.5069536762;ECB
2022-10-05;BRL;BRL;0.1922443044;ECB
2022-10-05;CAD;CAD;0.7348254651;ECB
2022-10-05;CHF;CHF;1.016297663;ECB
2022-10-05;CNY;CNY;0.1405286656;ECB
2022-10-05;CZK;CZK;0.0404297831;ECB
2022-10-05;DKK;DKK;0.133287627;ECB
2022-10-05;EUR;EUR;0.9915;ECB
2022-10-05;GBP;GBP;1.1352186856;ECB
2022-10-05;HKD;HKD;0.1273913993;ECB
2022-10-05;HRK;HRK;0.1317520431;ECB
2022-10-05;HUF;HUF;0.0023406516;ECB
2022-10-05;IDR;IDR;0.0000658287;ECB
